,DeFi,Exchange / Trading Infrastructure,Meme,Oracle / Middleware,Other,Payments,Privacy,RWA / Yield Protocol,Smart Contract Platform / L1,Store of Value
2023-02-07,0.0,0.0,0.2631949597610298,0.0,0.0,0.2522682243537149,0.0,0.0,0.23610623863515418,0.2504265399451602
2023-02-08,0.0,0.0,0.26191583757824155,0.0,0.0,0.2539952395555912,0.0,0.0,0.23278124478312134,0.25336836770768856
2023-02-09,0.0,0.0,0.2555926256877893,0.0,0.0,0.2623105524020709,0.0,0.0,0.22463768943852572,0.2597126710801406
2023-02-10,0.0,0.0,0.26150777176944273,0.0,0.0,0.26015164499116106,0.0,0.0,0.2233944444429184,0.2571787077763681
2023-02-11,0.0,0.0,0.2597631731192472,0.0,0.0,0.2581052959247665,0.0,0.0,0.22642169114332705,0.2579132065041213
2023-02-12,0.0,0.0,0.26158505658001663,0.0,0.0,0.25636348424217675,0.0,0.0,0.22656740302516332,0.2577134800228341
2023-02-13,0.0,0.0,0.25905036089239475,0.0,0.0,0.25699133201796504,0.0,0.0,0.22916891446003002,0.25703174294641096
2023-02-14,0.0,0.0,0.25551084155798204,0.0,0.0,0.25771292584149685,0.0,0.0,0.2347435443243004,0.25420126547553623
2023-02-15,0.0,0.0,0.254738218900057,0.0,0.0,0.25573148518597616,0.0,0.0,0.2375612569780703,0.25398339349019045
2023-02-16,0.0,0.0,0.25262401771745063,0.0,0.0,0.2585399049363931,0.0,0.0,0.23284094053468135,0.258122774025207
2023-02-17,0.0,0.0,0.2529237015337735,0.0,0.0,0.2574397460668568,0.0,0.0,0.23041883548569,0.26127948252866584
2023-02-18,0.0,0.0,0.25342204636916493,0.0,0.0,0.2580701425543912,0.0,0.0,0.22880806349593577,0.26175203796990765
2023-02-19,0.0,0.0,0.25326958243334297,0.0,0.0,0.2555274439890447,0.0,0.0,0.23357293150164143,0.25968692643955016
2023-02-20,0.0,0.0,0.25024423158370424,0.0,0.0,0.25544383446143315,0.0,0.0,0.23605633943401078,0.2602657323045135
2023-02-21,0.0,0.0,0.24887864555475664,0.0,0.0,0.2599672765976736,0.0,0.0,0.23026140060409456,0.2629564866891789
2023-02-22,0.0,0.0,0.2507794551695896,0.0,0.0,0.2598962859979785,0.0,0.0,0.2305557520465032,0.2608408911529757
2023-02-23,0.0,0.0,0.25268143672303234,0.0,0.0,0.25975369373587587,0.0,0.0,0.2288087112285589,0.2608556238567957
2023-02-24,0.0,0.0,0.25188690477176845,0.0,0.0,0.2602195793709213,0.0,0.0,0.22874515934100043,0.26133606228994477
2023-02-25,0.0,0.0,0.2518829497211948,0.0,0.0,0.2648858315601663,0.0,0.0,0.22307237737898858,0.2623621136259532
2023-02-26,0.0,0.0,0.2525392498799385,0.0,0.0,0.2642185543747374,0.0,0.0,0.22464598493747187,0.26074640075655275
2023-02-27,0.0,0.0,0.25120557507842706,0.0,0.0,0.26505677283885465,0.0,0.0,0.22245166591969706,0.26346536599979054
2023-02-28,0.0,0.0,0.25087800988837655,0.0,0.0,0.26789790278894,0.0,0.0,0.21933452565863104,0.26412232681261893
2023-03-01,0.0,0.2425462223772411,0.0,0.2633649736851065,0.0,0.0,0.0,0.0,0.2478083587133162,0.24879692456381008
2023-03-02,0.0,0.2445147793389047,0.0,0.2570516482990564,0.0,0.0,0.0,0.0,0.24934645667391037,0.25165328769149475
2023-03-03,0.0,0.2481414559325123,0.0,0.2500967050548474,0.0,0.0,0.0,0.0,0.2523045042606611,0.2521376204273392
2023-03-04,0.0,0.251668863707248,0.0,0.24520892595335897,0.0,0.0,0.0,0.0,0.25262530789988225,0.25321775873481545
2023-03-05,0.0,0.25049201151592293,0.0,0.24962793440320535,0.0,0.0,0.0,0.0,0.2518889183990801,0.25069166783002644
2023-03-06,0.0,0.24841146298854017,0.0,0.24960072183687795,0.0,0.0,0.0,0.0,0.2524346628144666,0.252278675302516
2023-03-07,0.0,0.24339686956834092,0.0,0.25245902062048353,0.0,0.0,0.0,0.0,0.2532837015893179,0.2536448915250811
2023-03-08,0.0,0.24841666818328884,0.0,0.2520368738989888,0.0,0.0,0.0,0.0,0.2489916952611752,0.2534418550573656
2023-03-09,0.0,0.2532739685281344,0.0,0.2534572715815992,0.0,0.0,0.0,0.0,0.24331086553342413,0.2530365680440813
2023-03-10,0.0,0.2519336263236313,0.0,0.2501607644799837,0.0,0.0,0.0,0.0,0.2468597859725557,0.25411756956993986
2023-03-11,0.0,0.2536631323992425,0.0,0.24250874023079644,0.0,0.0,0.0,0.0,0.2508366747677503,0.2560645555120792
2023-03-12,0.0,0.2455677387397628,0.0,0.24668099933184756,0.0,0.0,0.0,0.0,0.2552854497981741,0.25530165734556376
2023-03-13,0.0,0.25047951238135135,0.0,0.24916267216654947,0.0,0.0,0.0,0.0,0.24601475744038878,0.2570157342799411
2023-03-14,0.0,0.2486891025081603,0.0,0.2536761607962275,0.0,0.0,0.0,0.0,0.24267930708102115,0.25756273874444846
2023-03-15,0.0,0.25929451062120223,0.0,0.23840969810491544,0.0,0.0,0.0,0.0,0.2447921012944651,0.2602792257265661
2023-03-16,0.0,0.26278462482823445,0.0,0.23888440065359118,0.0,0.0,0.0,0.0,0.2413502797702205,0.25968632345079956
2023-03-17,0.0,0.25436485457500324,0.0,0.24335492168524236,0.0,0.0,0.0,0.0,0.2404675465137633,0.26434167768028294
2023-03-18,0.0,0.25379738096437776,0.0,0.23524039810425285,0.0,0.0,0.0,0.0,0.2414502558634165,0.2721141391005312
2023-03-19,0.0,0.25038143656800077,0.0,0.23932529501187205,0.0,0.0,0.0,0.0,0.24028411847979242,0.27253924300158794
2023-03-20,0.0,0.24814908335602967,0.0,0.23591558101067053,0.0,0.0,0.0,0.0,0.24736024285143665,0.27119509862070285
2023-03-21,0.0,0.243939421349685,0.0,0.23904898045633366,0.0,0.0,0.0,0.0,0.24600659720834353,0.2735454668835827
2023-03-22,0.0,0.24958863491475192,0.0,0.2403474162755574,0.0,0.0,0.0,0.0,0.23710774424291625,0.27561389796615804
2023-03-23,0.0,0.24214435468836149,0.0,0.2438447641005289,0.0,0.0,0.0,0.0,0.24172516458961785,0.27484074201949776
2023-03-24,0.0,0.24353060813737432,0.0,0.2399993524932167,0.0,0.0,0.0,0.0,0.2402876391629784,0.27885386611940777
2023-03-25,0.0,0.24384077340967888,0.0,0.2365815798118447,0.0,0.0,0.0,0.0,0.2417834520147939,0.28049176369534956
2023-03-26,0.0,0.24256042238225478,0.0,0.2406494142254038,0.0,0.0,0.0,0.0,0.24040480144501608,0.27902310153843946
2023-03-27,0.0,0.24507725455396073,0.0,0.23554309730058198,0.0,0.0,0.0,0.0,0.24181092289102513,0.28030495823615587
2023-03-28,0.0,0.24242740924420225,0.0,0.23773018152273773,0.0,0.0,0.0,0.0,0.24262873527698514,0.27990873295668695
2023-03-29,0.0,0.23725275537666052,0.0,0.2429060538587412,0.0,0.0,0.0,0.0,0.24059202004524274,0.28187780090821235
2023-03-30,0.0,0.23936858078902035,0.0,0.23994439416532576,0.0,0.0,0.0,0.0,0.24160885922271153,0.28174410637865
2023-03-31,0.0,0.2351763161394506,0.0,0.24412585673814513,0.0,0.0,0.0,0.0,0.24185602726633315,0.28145506303687334
2023-04-01,0.0,0.2525123302690773,0.0,0.24995656754751855,0.0,0.2434719455796528,0.0,0.0,0.0,0.2560044712591736
2023-04-02,0.0,0.25496542255844235,0.0,0.2461249934782186,0.0,0.2465517312990983,0.0,0.0,0.0,0.2543301288005934
2023-04-03,0.0,0.2532256259743069,0.0,0.24801338453292515,0.0,0.24400236321199387,0.0,0.0,0.0,0.2567515102530814
2023-04-04,0.0,0.25218630131863434,0.0,0.24979157534989996,0.0,0.24194513241695065,0.0,0.0,0.0,0.2580461719511755
2023-04-05,0.0,0.25398748074597083,0.0,0.24730235242886042,0.0,0.243226062665745,0.0,0.0,0.0,0.2574479737153097
2023-04-06,0.0,0.2555721540173486,0.0,0.2458500006541962,0.0,0.24355755565185544,0.0,0.0,0.0,0.2570065853093869
2023-04-07,0.0,0.2534503589520044,0.0,0.24782322144078728,0.0,0.24619119382442262,0.0,0.0,0.0,0.2545161582722806
2023-04-08,0.0,0.2559048280451408,0.0,0.24546417435250112,0.0,0.24429690061938508,0.0,0.0,0.0,0.256334630377283
2023-04-09,0.0,0.25571420359140545,0.0,0.2460707873547387,0.0,0.24285837988446643,0.0,0.0,0.0,0.2573413760578602
2023-04-10,0.0,0.25469459196571437,0.0,0.2452777630294203,0.0,0.2416818133981239,0.0,0.0,0.0,0.2602884726255573
2023-04-11,0.0,0.25627027933004076,0.0,0.24242293198375675,0.0,0.23907962424956689,0.0,0.0,0.0,0.2641553027800223
2023-04-12,0.0,0.25492079546022606,0.0,0.24191082628472507,0.0,0.23728736085966434,0.0,0.0,0.0,0.2678218803382283
2023-04-13,0.0,0.2548408847043129,0.0,0.24438267393201413,0.0,0.23546110829231692,0.0,0.0,0.0,0.26721979560488673
2023-04-14,0.0,0.2537470497406609,0.0,0.24947117071794853,0.0,0.23562942350415217,0.0,0.0,0.0,0.26302430057599413
2023-04-15,0.0,0.25503790497840584,0.0,0.25588881112098255,0.0,0.23252331140365992,0.0,0.0,0.0,0.25840755015666594
2023-04-16,0.0,0.2618450235049523,0.0,0.2554225686678962,0.0,0.22968931096765408,0.0,0.0,0.0,0.2548691222513937
2023-04-17,0.0,0.26037053682918543,0.0,0.2610066620894556,0.0,0.22794889683333613,0.0,0.0,0.0,0.2525335823750678
2023-04-18,0.0,0.2558838365070723,0.0,0.26694377783800405,0.0,0.22816302075469205,0.0,0.0,0.0,0.2508199594268732
2023-04-19,0.0,0.2595598014618489,0.0,0.2609038118309699,0.0,0.2275242829768884,0.0,0.0,0.0,0.25396529909508464
2023-04-20,0.0,0.2616035036576477,0.0,0.2582994448378286,0.0,0.2264906921721248,0.0,0.0,0.0,0.25560476721851977
2023-04-21,0.0,0.2726519383741977,0.0,0.25184822432204207,0.0,0.22363110431498812,0.0,0.0,0.0,0.2539270328178126
2023-04-22,0.0,0.2737140839829174,0.0,0.24710895180460946,0.0,0.22617814693534655,0.0,0.0,0.0,0.2550009037156925
2023-04-23,0.0,0.27582796475555116,0.0,0.24657590953444095,0.0,0.22579314205370873,0.0,0.0,0.0,0.25382893038927584
2023-04-24,0.0,0.27745168576476353,0.0,0.24743601573244225,0.0,0.22447514239921984,0.0,0.0,0.0,0.2526711713441915
2023-04-25,0.0,0.27710337031901777,0.0,0.24862476530936992,0.0,0.2232677779854712,0.0,0.0,0.0,0.25299303857533884
2023-04-26,0.0,0.27679290864217115,0.0,0.24464266118971156,0.0,0.22450877138096054,0.0,0.0,0.0,0.2560874458620194
2023-04-27,0.0,0.27269622526340054,0.0,0.24646192145854984,0.0,0.22304817692699286,0.0,0.0,0.0,0.259793135620201
2023-04-28,0.0,0.26902936147543666,0.0,0.24400178342563478,0.0,0.22831018266749892,0.0,0.0,0.0,0.2606719423287732
2023-04-29,0.0,0.26616338483870694,0.0,0.24792084043851595,0.0,0.22830718671643638,0.0,0.0,0.0,0.25961503691262666
2023-04-30,0.0,0.2780627125601559,0.0,0.24244334416083857,0.0,0.22474623668588467,0.0,0.0,0.0,0.25674756418707584
2023-05-01,0.0,0.25284460873829573,0.0,0.0,0.0,0.0,0.25331469454672506,0.0,0.243153093133606,0.25270535433750896
2023-05-02,0.0,0.24761525866944603,0.0,0.0,0.0,0.0,0.25349150074834437,0.0,0.2452462307359184,0.2556645902263237
2023-05-03,0.0,0.24673755827322602,0.0,0.0,0.0,0.0,0.2532195074067105,0.0,0.24724840007790222,0.2547787079438762
2023-05-04,0.0,0.24647698990176595,0.0,0.0,0.0,0.0,0.25520086698848343,0.0,0.24643623687544786,0.2538820323928686
2023-05-05,0.0,0.2436356551856159,0.0,0.0,0.0,0.0,0.25450063659025285,0.0,0.2500465847553992,0.2537719935294581
2023-05-06,0.0,0.2468698707727526,0.0,0.0,0.0,0.0,0.25853498759552046,0.0,0.2430974398606248,0.2535040903408605
2023-05-07,0.0,0.24759335640194857,0.0,0.0,0.0,0.0,0.2609850454631744,0.0,0.24185908842893084,0.2515820547585513
2023-05-08,0.0,0.24769234868795273,0.0,0.0,0.0,0.0,0.26147453675314625,0.0,0.24177618644979343,0.25112644164270337
2023-05-09,0.0,0.2457593324571441,0.0,0.0,0.0,0.0,0.2631253655345659,0.0,0.23988882905465045,0.25328941245305436
2023-05-10,0.0,0.24742401186475985,0.0,0.0,0.0,0.0,0.26091524244550945,0.0,0.23982507523299978,0.253898958138982
2023-05-11,0.0,0.24804778290511056,0.0,0.0,0.0,0.0,0.2655692838407318,0.0,0.23631780404185837,0.2521798802922565
2023-05-12,0.0,0.2467979553201173,0.0,0.0,0.0,0.0,0.2655112764217046,0.0,0.23978338287319495,0.250005294947354
2023-05-13,0.0,0.2494785966414799,0.0,0.0,0.0,0.0,0.26479701517555904,0.0,0.23793147400249437,0.24989667864316475
2023-05-14,0.0,0.24922774644215792,0.0,0.0,0.0,0.0,0.26530573225974197,0.0,0.238082778527263,0.2494783288220912
2023-05-15,0.0,0.24962429048187929,0.0,0.0,0.0,0.0,0.26145357944913866,0.0,0.23986366370251888,0.2511470605607595
2023-05-16,0.0,0.24877565639328056,0.0,0.0,0.0,0.0,0.2613803548846893,0.0,0.24078748345528794,0.25115236705552124
2023-05-17,0.0,0.24885103426706284,0.0,0.0,0.0,0.0,0.2589108151270938,0.0,0.24161415208208786,0.2527024497596584
2023-05-18,0.0,0.24815104801917603,0.0,0.0,0.0,0.0,0.261358626133993,0.0,0.24097568253058227,0.2516182364538776
2023-05-19,0.0,0.24772727342332257,0.0,0.0,0.0,0.0,0.26024225219600167,0.0,0.24252974501882318,0.25160407704056187
2023-05-20,0.0,0.24879435053058943,0.0,0.0,0.0,0.0,0.25980481079049816,0.0,0.24096353281159272,0.25253777773254427
2023-05-21,0.0,0.24863579063390112,0.0,0.0,0.0,0.0,0.2628840432638395,0.0,0.23927850318377297,0.25132965093013443
2023-05-22,0.0,0.2487216693704298,0.0,0.0,0.0,0.0,0.2629040371996218,0.0,0.23869544535412002,0.2517887175747788
2023-05-23,0.0,0.2501338217842094,0.0,0.0,0.0,0.0,0.26099346986701133,0.0,0.23863841651075415,0.25232730419897553
2023-05-24,0.0,0.250386579858797,0.0,0.0,0.0,0.0,0.2650554986238947,0.0,0.23618489658180203,0.25052001764878074
2023-05-25,0.0,0.24904267811824787,0.0,0.0,0.0,0.0,0.26664633551479267,0.0,0.23615583004866508,0.25029902850365204
2023-05-26,0.0,0.24928266572201135,0.0,0.0,0.0,0.0,0.26405917007229646,0.0,0.2366072224652369,0.2521818269654319
2023-05-27,0.0,0.24848431951464214,0.0,0.0,0.0,0.0,0.263862941124733,0.0,0.2372586452154022,0.2525132838279734
2023-05-28,0.0,0.2468586905382651,0.0,0.0,0.0,0.0,0.2634541209871698,0.0,0.2382167474792467,0.25353102810165273
2023-05-29,0.0,0.2476738755571931,0.0,0.0,0.0,0.0,0.26387657347501897,0.0,0.236941288811801,0.2535919833400856
2023-05-30,0.0,0.24828972807161953,0.0,0.0,0.0,0.0,0.2630405439535916,0.0,0.2373175714584923,0.25344188109551885
2023-05-31,0.0,0.2507117529669777,0.0,0.0,0.0,0.0,0.25754073617111134,0.0,0.23810675716475072,0.25578399196227186
2023-06-01,0.0,0.2505803943794641,0.0,0.24695251358810286,0.0,0.25447997364404257,0.0,0.0,0.25049769206061634,0.0
2023-06-02,0.0,0.24546289818236605,0.0,0.24412103684708863,0.0,0.2535140529292539,0.0,0.0,0.25934155001077636,0.0
2023-06-03,0.0,0.24617391267184477,0.0,0.24389045588152256,0.0,0.2541775177687079,0.0,0.0,0.25821033094756124,0.0
2023-06-04,0.0,0.2446382242798469,0.0,0.24509519643648378,0.0,0.2555090779213973,0.0,0.0,0.2572069055534068,0.0
2023-06-05,0.0,0.23679723468247474,0.0,0.24566184322066859,0.0,0.25674120874190764,0.0,0.0,0.2634126549650653,0.0
2023-06-06,0.0,0.23457236883616983,0.0,0.24705509816274074,0.0,0.25948509661773944,0.0,0.0,0.26143347204781026,0.0
2023-06-07,0.0,0.22605159204886682,0.0,0.24406559635886876,0.0,0.26550735231344436,0.0,0.0,0.26703809103671516,0.0
2023-06-08,0.0,0.22646264172169667,0.0,0.24526154900214636,0.0,0.2638936853012477,0.0,0.0,0.26702154315098137,0.0
2023-06-09,0.0,0.22685606778865486,0.0,0.24667130210761978,0.0,0.27038358282016006,0.0,0.0,0.2587475783356372,0.0
2023-06-10,0.0,0.22741285964551844,0.0,0.23607402260729016,0.0,0.26803237820268333,0.0,0.0,0.2713868657032348,0.0
2023-06-11,0.0,0.22418874327993757,0.0,0.23326934261416646,0.0,0.27256647073747275,0.0,0.0,0.27288478659252746,0.0
2023-06-12,0.0,0.2206221398936932,0.0,0.2334834717538801,0.0,0.27435389665537496,0.0,0.0,0.2744579159801473,0.0
2023-06-13,0.0,0.22880319972684934,0.0,0.2351713168083764,0.0,0.2678156515505327,0.0,0.0,0.27107616295992903,0.0
2023-06-14,0.0,0.23089190392854458,0.0,0.24127975120567594,0.0,0.25890576301939444,0.0,0.0,0.271891980406089,0.0
2023-06-15,0.0,0.2284819427094198,0.0,0.24297594949394352,0.0,0.25981045716725476,0.0,0.0,0.27168614275876124,0.0
2023-06-16,0.0,0.2294399335790201,0.0,0.24169505443624434,0.0,0.2590388086764662,0.0,0.0,0.27275791989068826,0.0
2023-06-17,0.0,0.23258474652892144,0.0,0.23790803374162134,0.0,0.25922184416071425,0.0,0.0,0.2731905030160924,0.0
2023-06-18,0.0,0.23366413822327625,0.0,0.23397976742476728,0.0,0.2636238739104879,0.0,0.0,0.2716570875219798,0.0
2023-06-19,0.0,0.23252047930840475,0.0,0.2320568618666056,0.0,0.2656603117243044,0.0,0.0,0.2726870844296076,0.0
2023-06-20,0.0,0.23218532813971335,0.0,0.23365370190643306,0.0,0.2646075701866409,0.0,0.0,0.27241766204841644,0.0
2023-06-21,0.0,0.22563324491941986,0.0,0.2384774991616733,0.0,0.2650004357903454,0.0,0.0,0.27365425728886894,0.0
2023-06-22,0.0,0.2201004133923777,0.0,0.2410187476711303,0.0,0.2674994719571515,0.0,0.0,0.27417415012372776,0.0
2023-06-23,0.0,0.21560428902381343,0.0,0.25294915422627884,0.0,0.26608692199591844,0.0,0.0,0.2680531682348689,0.0
2023-06-24,0.0,0.21099881537381227,0.0,0.25906654827840264,0.0,0.2644408326692491,0.0,0.0,0.26821785309523766,0.0
2023-06-25,0.0,0.21199542930338466,0.0,0.2584663907949094,0.0,0.26177723919553353,0.0,0.0,0.2704722700825163,0.0
2023-06-26,0.0,0.21215672843119834,0.0,0.2581276272871638,0.0,0.26059904958981167,0.0,0.0,0.2718616872386162,0.0
2023-06-27,0.0,0.21073600470384762,0.0,0.26047576779452897,0.0,0.25964613969796835,0.0,0.0,0.27185320135755464,0.0
2023-06-28,0.0,0.21317935285808784,0.0,0.25480048506790515,0.0,0.257612158528547,0.0,0.0,0.2772319091502216,0.0
2023-06-29,0.0,0.21251982580624898,0.0,0.2546476745944263,0.0,0.25918683633767675,0.0,0.0,0.2764296659871529,0.0
2023-06-30,0.0,0.2048286657562402,0.0,0.25456705233136057,0.0,0.275992864637958,0.0,0.0,0.2672149920602363,0.0
2023-07-01,0.26236659950392877,0.0,0.0,0.0,0.0,0.24306714697135803,0.24809007503696437,0.0,0.0,0.24999371533261783
2023-07-02,0.2592182537205676,0.0,0.0,0.0,0.0,0.2510708638860007,0.24827477413622867,0.0,0.0,0.24492298077823832
2023-07-03,0.2655764525002128,0.0,0.0,0.0,0.0,0.24123835358686752,0.2502342511535233,0.0,0.0,0.24645891495716715
2023-07-04,0.266808311171863,0.0,0.0,0.0,0.0,0.23739816297675742,0.2518639520746836,0.0,0.0,0.24751910902606286
2023-07-05,0.2622725692792818,0.0,0.0,0.0,0.0,0.2373384651508088,0.2556531401753996,0.0,0.0,0.2483638925344254
2023-07-06,0.2567170914301539,0.0,0.0,0.0,0.0,0.2375642239184219,0.2608664482250362,0.0,0.0,0.24857974438753644
2023-07-07,0.25877909198460103,0.0,0.0,0.0,0.0,0.23807016794980154,0.2569561157900633,0.0,0.0,0.24987368195202198
2023-07-08,0.2560102113780834,0.0,0.0,0.0,0.0,0.23627318884780338,0.26155248331996206,0.0,0.0,0.2498656522423098
2023-07-09,0.2571606494610741,0.0,0.0,0.0,0.0,0.2333741823221177,0.2628237254536944,0.0,0.0,0.2503932178320491
2023-07-10,0.2575010128716154,0.0,0.0,0.0,0.0,0.23742781602231702,0.25728125779328426,0.0,0.0,0.2515133247847181
2023-07-11,0.2550790648515635,0.0,0.0,0.0,0.0,0.23702308290037083,0.25971129468032433,0.0,0.0,0.2519063377354184
2023-07-12,0.2540880187767143,0.0,0.0,0.0,0.0,0.24080310564066287,0.2577721636922493,0.0,0.0,0.2510677702833084
2023-07-13,0.2776614657199772,0.0,0.0,0.0,0.0,0.2304282778334643,0.24561551896891903,0.0,0.0,0.2498159312278767
2023-07-14,0.2901637959305664,0.0,0.0,0.0,0.0,0.22410812506059927,0.24476090699783845,0.0,0.0,0.24457818323223413
2023-07-15,0.28636061704397264,0.0,0.0,0.0,0.0,0.21948688572214078,0.25182637718704576,0.0,0.0,0.2459456276892632
2023-07-16,0.28036168878337564,0.0,0.0,0.0,0.0,0.21937800873914057,0.2569868484063866,0.0,0.0,0.24695207572254338
2023-07-17,0.278117944058985,0.0,0.0,0.0,0.0,0.21557252175669145,0.2615339086395096,0.0,0.0,0.2484571531113659
2023-07-18,0.27780788783834837,0.0,0.0,0.0,0.0,0.2171889740248678,0.26161856653028454,0.0,0.0,0.2470953419066123
2023-07-19,0.2800373292192052,0.0,0.0,0.0,0.0,0.21744939220559362,0.2592393382077972,0.0,0.0,0.2469755285541995
2023-07-20,0.28105076750212654,0.0,0.0,0.0,0.0,0.2176087328846177,0.2592189847677801,0.0,0.0,0.2458234987917169
2023-07-21,0.28398606973952123,0.0,0.0,0.0,0.0,0.22030559374055872,0.2530222074528208,0.0,0.0,0.24638368185894716
2023-07-22,0.281059692540632,0.0,0.0,0.0,0.0,0.21803771100933933,0.25698483660611676,0.0,0.0,0.24766980113976922
2023-07-23,0.28314055679578726,0.0,0.0,0.0,0.0,0.21997468428104483,0.2546419499030142,0.0,0.0,0.24592615775372023
2023-07-24,0.27939846620202946,0.0,0.0,0.0,0.0,0.21795293823119932,0.25937263405318867,0.0,0.0,0.24709391545467185
2023-07-25,0.2776835424201316,0.0,0.0,0.0,0.0,0.2175458207324461,0.26194285039336895,0.0,0.0,0.24663883437155026
2023-07-26,0.2755903567670175,0.0,0.0,0.0,0.0,0.21974264457182763,0.2610480586475028,0.0,0.0,0.24741107879520585
2023-07-27,0.27560921286047774,0.0,0.0,0.0,0.0,0.22099808596906903,0.2598845497446197,0.0,0.0,0.247303364353875
2023-07-28,0.2781888081449942,0.0,0.0,0.0,0.0,0.21926794352412027,0.25967429562911787,0.0,0.0,0.24663414051006138
2023-07-29,0.283486986934568,0.0,0.0,0.0,0.0,0.22008776118046514,0.2559079280815665,0.0,0.0,0.24423025232826145
2023-07-30,0.2822240089191576,0.0,0.0,0.0,0.0,0.2243179368272774,0.2515048028664071,0.0,0.0,0.24566928211640415
2023-07-31,0.28363711546133863,0.0,0.0,0.0,0.0,0.22123913444892018,0.25443429794275235,0.0,0.0,0.24442557821624425
2023-08-01,0.25412061451502566,0.0,0.0,0.2513571657609164,0.0,0.24936309628326292,0.24708147909823142,0.0,0.0,0.0
2023-08-02,0.24553294275267418,0.0,0.0,0.2536078015052215,0.0,0.24478611370132036,0.2580863446057186,0.0,0.0,0.0
2023-08-03,0.2470376509745542,0.0,0.0,0.24970312136683745,0.0,0.24239847913872073,0.2629050223593906,0.0,0.0,0.0
2023-08-04,0.2468542096916465,0.0,0.0,0.25147458232126285,0.0,0.24243044491047847,0.26129754180368103,0.0,0.0,0.0
2023-08-05,0.2459079037531232,0.0,0.0,0.2525485933476554,0.0,0.24254963966665,0.2610343921254506,0.0,0.0,0.0
2023-08-06,0.24336678512371043,0.0,0.0,0.2512684926700247,0.0,0.24318772036291803,0.26424107031559674,0.0,0.0,0.0
2023-08-07,0.23684602109012276,0.0,0.0,0.2549145030262565,0.0,0.25155582081004774,0.25872173126202835,0.0,0.0,0.0
2023-08-08,0.24172870118044693,0.0,0.0,0.2560865640382441,0.0,0.24866630814422447,0.2555236964415998,0.0,0.0,0.0
2023-08-09,0.24592714269982138,0.0,0.0,0.2617957455567188,0.0,0.24402400887427814,0.2502379374774837,0.0,0.0,0.0
2023-08-10,0.24665661918463533,0.0,0.0,0.262224792998483,0.0,0.24158773978442233,0.2515414951892099,0.0,0.0,0.0
2023-08-11,0.24741541364159012,0.0,0.0,0.2590808320085004,0.0,0.24160539844281737,0.2539176452707068,0.0,0.0,0.0
2023-08-12,0.2487919655899025,0.0,0.0,0.2576298577123003,0.0,0.2400657577012814,0.25553256520204165,0.0,0.0,0.0
2023-08-13,0.24560802735955295,0.0,0.0,0.2568485521109073,0.0,0.2415543139960416,0.2580224336263637,0.0,0.0,0.0
2023-08-14,0.2502650281049582,0.0,0.0,0.25647396465327993,0.0,0.23907835315042658,0.2562005905010302,0.0,0.0,0.0
2023-08-15,0.24722868695831446,0.0,0.0,0.2524881060395543,0.0,0.2418200918527957,0.2605556379973616,0.0,0.0,0.0
2023-08-16,0.23736161192214056,0.0,0.0,0.2545591868678449,0.0,0.2388360288186799,0.27144205733577875,0.0,0.0,0.0
2023-08-17,0.23855661206441317,0.0,0.0,0.2565470831259762,0.0,0.23340636381308588,0.2739003009226392,0.0,0.0,0.0
2023-08-18,0.23384209082399862,0.0,0.0,0.2541605751730353,0.0,0.23789687447218438,0.2765032665075765,0.0,0.0,0.0
2023-08-19,0.23170305961373247,0.0,0.0,0.25217974593796305,0.0,0.24281560345217792,0.27568493853238896,0.0,0.0,0.0
2023-08-20,0.2282316827182029,0.0,0.0,0.2501497977543893,0.0,0.24663813844864801,0.2773280617617375,0.0,0.0,0.0
2023-08-21,0.2244456299890888,0.0,0.0,0.25120115314457375,0.0,0.24227055046007823,0.28445433693689137,0.0,0.0,0.0
2023-08-22,0.22413917375377648,0.0,0.0,0.25355999845644134,0.0,0.2422982928196868,0.2824242132608728,0.0,0.0,0.0
2023-08-23,0.223621599560984,0.0,0.0,0.2577383315881264,0.0,0.2493520526160282,0.2716575036376756,0.0,0.0,0.0
2023-08-24,0.22473830672353687,0.0,0.0,0.25393482749839635,0.0,0.25322245971912793,0.2705418038393197,0.0,0.0,0.0
2023-08-25,0.22119531577495244,0.0,0.0,0.252608223495044,0.0,0.2534117439552811,0.2752378072488395,0.0,0.0,0.0
2023-08-26,0.22274935491724848,0.0,0.0,0.2513404763928238,0.0,0.24827184446939787,0.28008094590632193,0.0,0.0,0.0
2023-08-27,0.22351141912975944,0.0,0.0,0.24866847780890278,0.0,0.2494659820977561,0.28076250321849133,0.0,0.0,0.0
2023-08-28,0.2249959804193081,0.0,0.0,0.24888565748747096,0.0,0.24566463126388327,0.28288221834594357,0.0,0.0,0.0
2023-08-29,0.22135497011663713,0.0,0.0,0.24688215698434168,0.0,0.2601876518643265,0.2739011051302288,0.0,0.0,0.0
2023-08-30,0.22198121420379024,0.0,0.0,0.24539533683095494,0.0,0.26050482624913934,0.2745296962237741,0.0,0.0,0.0
2023-08-31,0.21400693925942546,0.0,0.0,0.2490239798911484,0.0,0.2559325853075004,0.28350907769415246,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
