,1inch,aave,algorand,apecoin,aptos,arbitrum,aster-2,avalanche-2,axie-infinity,basic-attention-token,binancecoin,bitcoin,bitcoin-cash,bittensor,bitway,canton-network,cardano,celestia,chainlink,chiliz,compound-governance-token,cosmos,crypto-com-chain,curve-dao-token,decentraland,dogecoin,dydx-chain,elrond-erd-2,enjincoin,eos,ethena,ethereum,ethereum-classic,ethereum-name-service,filecoin,flow,ftx-token,gala,havven,hedera-hashgraph,helium,htx-dao,hyperliquid,immutable-x,injective-protocol,internet-computer,jupiter-exchange-solana,kaspa,kucoin-shares,leo-token,lido-dao,litecoin,maker,mantle,memecore,monero,morpho,near,neo,okb,ondo-finance,optimism,osmosis,pancakeswap-token,pepe,polkadot,polygon-ecosystem-token,pump-fun,rain,render-token,ripple,sei-network,shiba-inu,sky,solana,stellar,stepn,sui,sushi,terra-luna,terra-luna-2,tezos,the-graph,the-open-network,the-sandbox,theta-token,thorchain,tron,uniswap,vechain,waves,world-liberty-financial,worldcoin-wld,yearn-finance,zcash,zilliqa
2021-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12032399904436843,0.0,0.0,0.0,0.0,0.12528182237139035,0.0,0.11955956014039455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12001666914552946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1434385897383056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11937227813298441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12035776725616276,0.13164931417086445,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11705037247165433,0.0,0.0,0.0,0.0,0.12074829954629346,0.0,0.11963980518290071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1184881346267378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14052940780075718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12881836321318277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11765316501636727,0.13707245214210656,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11660404389018879,0.0,0.0,0.0,0.0,0.11792474217877202,0.0,0.12267212046607692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11509605512639015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13236692864807587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1497154518082509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11570591686801511,0.12991474101423037,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1175485840521389,0.0,0.0,0.0,0.0,0.11336963841110667,0.0,0.11855777050903234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11406700128686308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266463922791547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17818822501110684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10861397689614607,0.12300841155445158,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11160070226607906,0.0,0.0,0.0,0.0,0.1175204303793931,0.0,0.10952300675909139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1082273847715475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125185860136843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2062709312916251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10351027382064187,0.11816141057477918,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11078437041299868,0.0,0.0,0.0,0.0,0.12883140595928405,0.0,0.11060393883127416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10857605943519656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12819234791853376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18716320896014174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10363320582764461,0.12221546265492662,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11299636475819319,0.0,0.0,0.0,0.0,0.12593653235897465,0.0,0.11327929869276897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10829381130463556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12685535384240385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18847736391933748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10334329422650981,0.12081798089717663,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11644078201456526,0.0,0.0,0.0,0.0,0.1297400118614198,0.0,0.11431984412221718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11050019812660283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12700083040092672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17612025319084754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10513671629799211,0.12074136398542869,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11488806935116376,0.0,0.0,0.0,0.0,0.14143374890835606,0.0,0.11249087805919018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10864398552726559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12539894552650108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17532047158500189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10350494059576802,0.11831896044675355,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11161734030506834,0.0,0.0,0.0,0.0,0.14705018968558556,0.0,0.11085581657243138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10757282960266029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12320795935705682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18095020245665785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10136852776576871,0.11737713425477124,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11416931576737602,0.0,0.0,0.0,0.0,0.14570291511578776,0.0,0.10620814297844203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10922218898714556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11935120948581696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19064759518883753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09968114216952718,0.11501749030706716,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11469121105329866,0.0,0.0,0.0,0.0,0.14351130405013351,0.0,0.10706101164202476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10867757583292127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12043756169246284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18861392146631434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989526136977871,0.11805480056505772,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11856102134396447,0.0,0.0,0.0,0.0,0.14328365324193057,0.0,0.10631748927113979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11264852531286229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11908336354722461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18315259791953442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10092318277374097,0.11603016658960316,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11146369240116984,0.0,0.0,0.0,0.0,0.14966986840663207,0.0,0.10187433675351684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10690182044846588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11840328884883826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19923794613211546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09720084566648625,0.1152482013427756,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12493745620625131,0.0,0.0,0.1225479279059641,0.0,0.0,0.0,0.0,0.0,0.12054642414380193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12181164219489393,0.0,0.0,0.0,0.0,0.12013408920205026,0.0,0.0,0.0,0.13683205851788618,0.0,0.0,0.0,0.0,0.13340971093979842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11978069088935378,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12045411447341033,0.0,0.0,0.12331674836192041,0.0,0.0,0.0,0.0,0.0,0.12316271248026654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12296781029755564,0.0,0.0,0.0,0.0,0.12187713324315344,0.0,0.0,0.0,0.13616660344495432,0.0,0.0,0.0,0.0,0.12957120152317184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12248367617556738,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10603295718833576,0.0,0.0,0.11939441532688035,0.0,0.0,0.0,0.0,0.0,0.11928080623915042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12595183445905342,0.0,0.0,0.0,0.0,0.11908080966212302,0.0,0.0,0.0,0.16124971680218636,0.0,0.0,0.0,0.0,0.1316655787249755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11734388159729515,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09842111130938892,0.0,0.0,0.11722494306191783,0.0,0.0,0.0,0.0,0.0,0.11753745285577961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1478376029961016,0.0,0.0,0.0,0.0,0.12472498646853061,0.0,0.0,0.0,0.15371931956773305,0.0,0.0,0.0,0.0,0.12061793058212521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11991665315842313,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09976268394036063,0.0,0.0,0.11807655541141626,0.0,0.0,0.0,0.0,0.0,0.11617239545328427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14860382342770376,0.0,0.0,0.0,0.0,0.12379709806929413,0.0,0.0,0.0,0.15018002386155455,0.0,0.0,0.0,0.0,0.11550097221749155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1279064476188948,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10871262731388434,0.0,0.0,0.11155970132996265,0.0,0.0,0.0,0.0,0.0,0.11474323212239836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13650181426787636,0.0,0.0,0.0,0.0,0.12050640874480767,0.0,0.0,0.0,0.16578432182778588,0.0,0.0,0.0,0.0,0.11470943214192074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12748246225136403,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10162053018747419,0.0,0.0,0.10952181753614952,0.0,0.0,0.0,0.0,0.0,0.11174811545774109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14048140724580152,0.0,0.0,0.0,0.0,0.12044566573129907,0.0,0.0,0.0,0.18445062626987765,0.0,0.0,0.0,0.0,0.10772278686786081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12400905070379621,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10625423217714924,0.0,0.0,0.1136855437396354,0.0,0.0,0.0,0.0,0.0,0.10859825372064448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13770979133927277,0.0,0.0,0.0,0.0,0.11926044894907586,0.0,0.0,0.0,0.17824970284502337,0.0,0.0,0.0,0.0,0.10853117344339965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1277108537857993,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10417689951828701,0.0,0.0,0.11049908854841853,0.0,0.0,0.0,0.0,0.0,0.10705543270211647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1402301318387451,0.0,0.0,0.0,0.0,0.11894497762766428,0.0,0.0,0.0,0.1746436515095999,0.0,0.0,0.0,0.0,0.11433500937102256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1301148088841462,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10005013052469404,0.0,0.0,0.10681169682602178,0.0,0.0,0.0,0.0,0.0,0.10244212616216121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13753598367657857,0.0,0.0,0.0,0.0,0.12451160925033238,0.0,0.0,0.0,0.19875020300845114,0.0,0.0,0.0,0.0,0.10550238799058609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12439586256117477,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0914400444764251,0.0,0.0,0.10282680593398927,0.0,0.0,0.0,0.0,0.0,0.10351700215011658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12754549762869768,0.0,0.0,0.0,0.0,0.11529413647103798,0.0,0.0,0.0,0.23939436807651868,0.0,0.0,0.0,0.0,0.10362402643205725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11635811883115738,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08823347802398718,0.0,0.0,0.1001094847172232,0.0,0.0,0.0,0.0,0.0,0.10024904963926962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12436665012918535,0.0,0.0,0.0,0.0,0.1104488699645082,0.0,0.0,0.0,0.2586363608576675,0.0,0.0,0.0,0.0,0.10744333470851879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11051277195964004,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0948876026848107,0.0,0.0,0.09928450960181906,0.0,0.0,0.0,0.0,0.0,0.09965920791635406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1308678158917244,0.0,0.0,0.0,0.0,0.10682779184767022,0.0,0.0,0.0,0.24899133289273734,0.0,0.0,0.0,0.0,0.10887363838729348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11060810077759065,0.0,0.0,0.0,0.0,0.0,0.0
