date,primary_2bps,primary_20bps,primary_50bps,primary_100bps,parameter_ensemble_2bps,parameter_ensemble_20bps,parameter_ensemble_50bps,parameter_ensemble_100bps
2021-11-24,-0.024372076149365873,-0.024423813108843007,-0.024510041374638303,-0.024653755150963907,-0.022532252003502617,-0.02258883484731855,-0.022683139587011847,-0.02284031415316734
2021-11-25,-0.00255221013035678,-0.00255221013035678,-0.00255221013035678,-0.00255221013035678,-0.0027990272071154454,-0.0028339229462035487,-0.0028920825113504245,-0.002989015119928329
2021-11-26,-0.06820591062364045,-0.06842668364248161,-0.06879463867388336,-0.06940789705955308,-0.06374114923065399,-0.06390263732987389,-0.06417178416190694,-0.06462036221529543
2021-11-27,0.0442909180569826,0.04418686401572702,0.044013440613634325,0.04372440161014657,0.041262407055125294,0.04117841831733382,0.04103843708768107,0.04080513503825989
2021-11-28,-0.009486807205803749,-0.00954616818755094,-0.009645103157129742,-0.0098099947730943,-0.008686712048094791,-0.008717477598683354,-0.008768753516330552,-0.008854213379076326
2021-11-29,-0.02068614001375324,-0.02068614001375324,-0.02068614001375324,-0.02068614001375324,-0.017215344803025,-0.017245190109938302,-0.017294932288126952,-0.017377835918441664
2021-11-30,-0.013608908400072228,-0.013608908400072228,-0.013608908400072228,-0.013608908400072228,-0.012443495794735915,-0.012474570460988321,-0.012526361571408962,-0.012612680088777029
2021-12-01,0.013745359689674608,0.013745359689674608,0.013745359689674608,0.013745359689674608,0.012752266919800803,0.012743160325938474,0.012727982669500815,0.012702686575438271
2021-12-02,-0.014247250126736999,-0.014247250126736999,-0.014247250126736999,-0.014247250126736999,-0.013561465722329191,-0.01358501666177614,-0.013624268227521052,-0.01368968750376276
2021-12-03,-0.03618529755341304,-0.036493339709817496,-0.03700674330382514,-0.037862415960504436,-0.03307573289282906,-0.03334598643722353,-0.03379640901121439,-0.03454711330119897
2021-12-04,-0.02100539546545721,-0.02100539546545721,-0.02100539546545721,-0.02100539546545721,-0.020422741510844444,-0.0204654956342315,-0.0205367525065433,-0.02065551396039622
2021-12-05,-8.588764155204043e-05,-0.0008588764155202933,-0.0021471910388007887,-0.004294382077601466,-0.0054930564989916775,-0.006103096479239012,-0.007119829779651421,-0.0088143852803384
2021-12-06,0.0,0.0,0.0,0.0,0.0021556693284667805,0.002099052196862683,0.002004690310856372,0.0018474205008454092
2021-12-07,0.0,0.0,0.0,0.0,0.001139067851902098,0.0011084003861379088,0.0010572879431973714,0.0009721005382967718
2021-12-08,0.0,0.0,0.0,0.0,0.0036771340824575116,0.003593613093073156,0.0034544114440995255,0.0032224086958096976
2021-12-09,0.0,0.0,0.0,0.0,-0.008679810370976093,-0.008699129868951827,-0.008731329032244717,-0.008784994304399496
2021-12-10,0.0,0.0,0.0,0.0,-0.005082705094717199,-0.005082705094717199,-0.005082705094717199,-0.005082705094717199
2021-12-11,0.0,0.0,0.0,0.0,0.0005430032510289617,0.00048583700295190546,0.0003905599228237744,0.00023176478927666722
2021-12-12,0.0,0.0,0.0,0.0,0.0016803204059998578,0.0016803204059998578,0.0016803204059998578,0.0016803204059998578
2021-12-13,0.0,0.0,0.0,0.0,-0.006350456121489212,-0.006350456121489212,-0.006350456121489212,-0.006350456121489212
2021-12-14,0.0,0.0,0.0,0.0,0.0018259613538971209,0.0018232678491711951,0.0018187786746277634,0.0018112967170551553
2021-12-15,0.0,0.0,0.0,0.0,-8.828165394603182e-06,-8.828165394603182e-05,-0.00022070413486519058,-0.00044140826973027014
2021-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-17,0.0,0.0,0.0,0.0,0.0004903646848499754,0.00040993275864043,0.00027587954829133565,5.2457531042771066e-05
2021-12-18,0.0,0.0,0.0,0.0,0.004727284830025047,0.004727284830025047,0.004727284830025047,0.004727284830025047
2021-12-19,0.0,0.0,0.0,0.0,-9.926305940544111e-06,-9.926305940499702e-05,-0.00024815764851249256,-0.0004963152970248741
2021-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-23,0.0,0.0,0.0,0.0,0.004725383847499209,0.004638023076926512,0.004492421792639201,0.00424975298549346
2021-12-24,0.0,0.0,0.0,0.0,0.001191257662938483,0.001191257662938483,0.001191257662938483,0.001191257662938483
2021-12-25,0.0,0.0,0.0,0.0,0.0012427337280005446,0.0012427337280005446,0.0012427337280005446,0.0012427337280005446
2021-12-26,0.0,0.0,0.0,0.0,0.0009350361795759099,0.0009095504317164771,0.000867074185283867,0.000796280441229591
2021-12-27,0.0,0.0,0.0,0.0,-0.004363456693248002,-0.004363456693248002,-0.004363456693248002,-0.004363456693248002
2021-12-28,0.0,0.0,0.0,0.0,-0.0027463429096683534,-0.0027463429096683534,-0.0027463429096683534,-0.0027463429096683534
2021-12-29,0.0,0.0,0.0,0.0,-0.0002617849498814939,-0.0002617849498814939,-0.0002617849498814939,-0.0002617849498814939
2021-12-30,0.0,0.0,0.0,0.0,-8.29057728823912e-06,-8.29057728828353e-05,-0.00020726443220719926,-0.0004145288644143985
2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
