date,c7_tv0.8_vw60_own75_btc_ma100_2bps,c7_tv0.8_vw60_own75_btc_ma100_20bps,c7_tv1.0_vw60_own75_btc_ma100_2bps,c7_tv1.0_vw60_own75_btc_ma100_20bps,c7_tv1.2_vw60_own75_btc_ma100_2bps,c7_tv1.2_vw60_own75_btc_ma100_20bps,c7_tv1.5_vw60_own75_btc_ma100_2bps,c7_tv1.5_vw60_own75_btc_ma100_20bps,c7_tv2.0_vw60_own75_btc_ma100_2bps,c7_tv2.0_vw60_own75_btc_ma100_20bps,c14_tv0.8_vw60_own75_btc_ma100_2bps,c14_tv0.8_vw60_own75_btc_ma100_20bps,c14_tv1.0_vw60_own75_btc_ma100_2bps,c14_tv1.0_vw60_own75_btc_ma100_20bps,c14_tv1.2_vw60_own75_btc_ma100_2bps,c14_tv1.2_vw60_own75_btc_ma100_20bps,c14_tv1.5_vw60_own75_btc_ma100_2bps,c14_tv1.5_vw60_own75_btc_ma100_20bps,c14_tv2.0_vw60_own75_btc_ma100_2bps,c14_tv2.0_vw60_own75_btc_ma100_20bps,c21_tv0.8_vw60_own75_btc_ma100_2bps,c21_tv0.8_vw60_own75_btc_ma100_20bps,c21_tv1.0_vw60_own75_btc_ma100_2bps,c21_tv1.0_vw60_own75_btc_ma100_20bps,c21_tv1.2_vw60_own75_btc_ma100_2bps,c21_tv1.2_vw60_own75_btc_ma100_20bps,c21_tv1.5_vw60_own75_btc_ma100_2bps,c21_tv1.5_vw60_own75_btc_ma100_20bps,c21_tv2.0_vw60_own75_btc_ma100_2bps,c21_tv2.0_vw60_own75_btc_ma100_20bps
2023-03-19,0.01283985900441466,0.012578485867017295,0.01283985900441466,0.012578485867017295,0.01283985900441466,0.012578485867017295,0.01283985900441466,0.012578485867017295,0.01283985900441466,0.012578485867017295,0.004958873596123538,0.004697500458726205,0.004958873596123538,0.004697500458726205,0.004958873596123538,0.004697500458726205,0.004958873596123538,0.004697500458726205,0.004958873596123538,0.004697500458726205,0.0014833353150953475,0.0013962109359628929,0.001511750348988454,0.0014246259698559992,0.0015422681445922298,0.0014551437654597749,0.0015925281085582342,0.0015054037294257795,0.001610806388897556,0.0015236820097651012
2023-03-20,-0.018967032812313885,-0.019221081199532124,-0.018967032812313885,-0.019221081199532124,-0.018967032812313885,-0.019221081199532124,-0.018967032812313885,-0.019221081199532124,-0.018967032812313885,-0.019221081199532124,-0.00993723933958843,-0.010191287726806672,-0.00993723933958843,-0.010191287726806672,-0.00993723933958843,-0.010191287726806672,-0.00993723933958843,-0.010191287726806672,-0.00993723933958843,-0.010191287726806672,-0.00971525808724343,-0.009799940882982845,-0.010195517078029862,-0.010280199873769274,-0.010710679794579821,-0.010795362590319234,-0.011557671733782124,-0.011642354529521538,-0.011865260051188533,-0.011949942846927948
2023-03-21,0.016824336452859683,0.016306364596067206,0.016824336452859683,0.016306364596067206,0.016824336452859683,0.016306364596067206,0.016824336452859683,0.016306364596067206,0.016824336452859683,0.016306364596067206,0.011352729854153698,0.01109374392575746,0.011352729854153698,0.01109374392575746,0.011352729854153698,0.01109374392575746,0.011352729854153698,0.01109374392575746,0.011352729854153698,0.01109374392575746,0.010495243908014923,0.010373374049818715,0.010494029640041156,0.010361231370081032,0.01049269830359981,0.01034791800566763,0.010490441874611858,0.010325353715788068,0.010489600860525897,0.010316943574928406
2023-03-22,-0.04846599779341154,-0.04892857127429522,-0.04846599779341154,-0.04892857127429522,-0.04846599779341154,-0.04892857127429522,-0.04846599779341154,-0.04892857127429522,-0.04846599779341154,-0.04892857127429522,-0.029679308014134636,-0.02979495138435556,-0.029679308014134636,-0.02979495138435556,-0.029679308014134636,-0.02979495138435556,-0.029679308014134636,-0.02979495138435556,-0.029679308014134636,-0.02979495138435556,-0.021947108397088893,-0.022101299557383453,-0.021947108397088893,-0.022101299557383453,-0.021947108397088893,-0.022101299557383453,-0.021947108397088893,-0.022101299557383453,-0.021947108397088893,-0.022101299557383453
2023-03-23,0.031673104098300965,0.031673104098300965,0.031673104098300965,0.031673104098300965,0.031673104098300965,0.031673104098300965,0.031673104098300965,0.031673104098300965,0.031673104098300965,0.031673104098300965,0.025525015637160364,0.025390622170871704,0.025525015637160364,0.025390622170871704,0.025525015637160364,0.025390622170871704,0.025525015637160364,0.025390622170871704,0.025525015637160364,0.025390622170871704,0.0008031237294997392,0.0006239324411148685,0.0008031237294997392,0.0006239324411148685,0.0008031237294997392,0.0006239324411148685,0.0008031237294997392,0.0006239324411148685,0.0008031237294997392,0.0006239324411148685
2023-03-24,-0.029218462016197693,-0.029714525146561636,-0.029218462016197693,-0.029714525146561636,-0.029218462016197693,-0.029714525146561636,-0.029218462016197693,-0.029714525146561636,-0.029218462016197693,-0.029714525146561636,-0.023807537787005038,-0.023931553569596024,-0.023807537787005038,-0.023931553569596024,-0.023807537787005038,-0.023931553569596024,-0.023807537787005038,-0.023931553569596024,-0.023807537787005038,-0.023931553569596024,-0.023440526829654734,-0.02352320401804872,-0.023440526829654734,-0.02352320401804872,-0.023440526829654734,-0.02352320401804872,-0.023440526829654734,-0.02352320401804872,-0.023440526829654734,-0.02352320401804872
2023-03-25,0.0046455456750211154,0.004133690447685444,0.0046455456750211154,0.004133690447685444,0.0046455456750211154,0.004133690447685444,0.0046455456750211154,0.004133690447685444,0.0046455456750211154,0.004133690447685444,0.001463316984371077,0.001335353177537159,0.001463316984371077,0.001335353177537159,0.001463316984371077,0.001335353177537159,0.001463316984371077,0.001335353177537159,0.001463316984371077,0.001335353177537159,0.001105008424912457,0.0009343900158005665,0.001105008424912457,0.0009343900158005665,0.001105008424912457,0.0009343900158005665,0.001105008424912457,0.0009343900158005665,0.001105008424912457,0.0009343900158005665
2023-03-26,0.017219637627905744,0.016695940169797568,0.017219637627905744,0.016695940169797568,0.017219637627905744,0.016695940169797568,0.017219637627905744,0.016695940169797568,0.017219637627905744,0.016695940169797568,0.016673232734372916,0.01654230836984589,0.016673232734372916,0.01654230836984589,0.016673232734372916,0.01654230836984589,0.016673232734372916,0.01654230836984589,0.016673232734372916,0.01654230836984589,0.011086742769458261,0.010740748378660295,0.011086742769458261,0.010740748378660295,0.011086742769458261,0.010740748378660295,0.011086742769458261,0.010740748378660295,0.011086742769458261,0.010740748378660295
2023-03-27,-0.007625173226998723,-0.008167671117881128,-0.007385873508856793,-0.007935880687816334,-0.007385873508856793,-0.007935880687816334,-0.007385873508856793,-0.007935880687816334,-0.007385873508856793,-0.007935880687816334,-0.02664808323459032,-0.02678204650596681,-0.02652840936211103,-0.026665911156850908,-0.02652840936211103,-0.026665911156850908,-0.02652840936211103,-0.026665911156850908,-0.02652840936211103,-0.026665911156850908,-0.017765388823060214,-0.017854697670644543,-0.017685606241407352,-0.01777727410456727,-0.017685606241407352,-0.01777727410456727,-0.017685606241407352,-0.01777727410456727,-0.017685606241407352,-0.01777727410456727
2023-03-28,0.0496737909540864,0.049134980371324896,0.05034434807512752,0.04979248979235277,0.05034434807512752,0.04979248979235277,0.05034434807512752,0.04979248979235277,0.05034434807512752,0.04979248979235277,0.03226555846794827,0.03199615317656752,0.03260083702846883,0.03232490788708146,0.03260083702846883,0.03232490788708146,0.03260083702846883,0.03232490788708146,0.03260083702846883,0.03232490788708146,0.023111828872474253,0.023023940448527503,0.023335376943579303,0.023243400563116842,0.023335376943579303,0.023243400563116842,0.023335376943579303,0.023243400563116842,0.023335376943579303,0.023243400563116842
2023-03-29,0.027904617270543657,0.02736835918234735,0.028380390495004976,0.02784413240680867,0.028380390495004976,0.02784413240680867,0.028380390495004976,0.02784413240680867,0.028380390495004976,0.02784413240680867,0.019384465519316368,0.019116336475218217,0.01962235213154703,0.019354223087448878,0.01962235213154703,0.019354223087448878,0.01962235213154703,0.019354223087448878,0.01962235213154703,0.019354223087448878,0.014018969636312249,0.013929593288279526,0.01417756071113269,0.014088184363099967,0.01417756071113269,0.014088184363099967,0.01417756071113269,0.014088184363099967,0.01417756071113269,0.014088184363099967
2023-03-30,-0.001019080071974408,-0.0015073956076563525,-0.0013330581132287498,-0.0018385179566815196,-0.0013330581132287498,-0.0018385179566815196,-0.0013330581132287498,-0.0018385179566815196,-0.0013330581132287498,-0.0018385179566815196,0.001355959175320958,0.0011118014074799859,0.0011989701546937872,0.0009462402329674023,0.0011989701546937872,0.0009462402329674023,0.0011989701546937872,0.0009462402329674023,0.0011989701546937872,0.0009462402329674023,0.0008922507849625042,0.0008138255126515014,0.0007875799639139235,0.0007033366566717978,0.0007875799639139235,0.0007033366566717978,0.0007875799639139235,0.0007033366566717978,0.0007875799639139235,0.0007033366566717978
2023-03-31,0.023496356121094162,0.02295393161724871,0.02364315662636491,0.02310073212251946,0.02364315662636491,0.02310073212251946,0.02364315662636491,0.02310073212251946,0.02364315662636491,0.02310073212251946,0.01507545067603609,0.014804238424113365,0.015148850928671465,0.014877638676748739,0.015148850928671465,0.014877638676748739,0.015148850928671465,0.014877638676748739,0.015148850928671465,0.014877638676748739,0.012465032609980706,0.01237462852600647,0.012513966111737622,0.012423562027763386,0.012513966111737622,0.012423562027763386,0.012513966111737622,0.012423562027763386,0.012513966111737622,0.012423562027763386
2023-04-01,-0.03532420224685356,-0.035818644645861375,-0.03613341964244803,-0.03662786204145585,-0.03613341964244803,-0.03662786204145585,-0.03613341964244803,-0.03662786204145585,-0.03613341964244803,-0.03662786204145585,-0.023004326698325132,-0.02325154789782904,-0.02340893539612237,-0.02365615659562628,-0.02340893539612237,-0.02365615659562628,-0.02340893539612237,-0.02365615659562628,-0.02340893539612237,-0.02365615659562628,-0.016514505438293765,-0.016596912504795065,-0.01678424457015859,-0.01686665163665989,-0.01678424457015859,-0.01686665163665989,-0.01678424457015859,-0.01686665163665989,-0.01678424457015859,-0.01686665163665989
2023-04-02,-0.00012363720479462753,-0.0006240486995293353,0.0001113183866980735,-0.00040717582993641887,0.0001113183866980735,-0.00040717582993641887,0.0001113183866980735,-0.00040717582993641887,0.0001113183866980735,-0.00040717582993641887,-0.0029206730389612556,-0.0031708787863286092,-0.002803195243214905,-0.0030624423515321513,-0.002803195243214905,-0.0030624423515321513,-0.002803195243214905,-0.0030624423515321513,-0.002803195243214905,-0.0030624423515321513,-0.003951224477313394,-0.004031660775487974,-0.003872900594663741,-0.0039593162974361565,-0.003872900594663741,-0.0039593162974361565,-0.003872900594663741,-0.0039593162974361565,-0.003872900594663741,-0.0039593162974361565
2023-04-03,-0.022066151014197604,-0.02207775677467486,-0.02356722957153615,-0.02356722957153615,-0.02356722957153615,-0.02356722957153615,-0.02356722957153615,-0.02356722957153615,-0.02356722957153615,-0.02356722957153615,-0.015949513768186603,-0.016188103554909423,-0.016765115550348264,-0.017011360468381666,-0.016765115550348264,-0.017011360468381666,-0.016765115550348264,-0.017011360468381666,-0.016765115550348264,-0.017011360468381666,-0.012719196313714563,-0.012795927555067971,-0.0132629582770576,-0.013345039916402065,-0.0132629582770576,-0.013345039916402065,-0.0132629582770576,-0.013345039916402065,-0.0132629582770576,-0.013345039916402065
2023-04-04,0.0014447294117483991,0.0009712378667194084,0.001709471769473368,0.0012001065302062702,0.001709471769473368,0.0012001065302062702,0.001709471769473368,0.0012001065302062702,0.001709471769473368,0.0012001065302062702,0.013055969432866108,0.01281407954045454,0.013247256384109578,0.01299257376447603,0.013247256384109578,0.01299257376447603,0.013247256384109578,0.01299257376447603,0.013247256384109578,0.01299257376447603,0.013774728097546339,0.013613468169271961,0.013902252731708652,0.01373246431861962,0.013902252731708652,0.01373246431861962,0.013902252731708652,0.01373246431861962,0.013902252731708652,0.01373246431861962
2023-04-05,-0.0011847524293556097,-0.0016621817197899663,-0.0017384001497697174,-0.0022400241290200557,-0.0017384001497697174,-0.0022400241290200557,-0.0017384001497697174,-0.0022400241290200557,-0.0017384001497697174,-0.0022400241290200557,0.00673646331963103,0.006497748674413851,0.006483680627173289,0.00623286863754812,0.006483680627173289,0.00623286863754812,0.006483680627173289,0.00623286863754812,0.006483680627173289,0.00623286863754812,0.008070649284558907,0.007911506187747455,0.00790212748958708,0.007734919496503633,0.00790212748958708,0.007734919496503633,0.00790212748958708,0.007734919496503633,0.00790212748958708,0.007734919496503633
2023-04-06,-0.03625290106356792,-0.03668836489735482,-0.039903379590706146,-0.04037663699119282,-0.039903379590706146,-0.04037663699119282,-0.039903379590706146,-0.04037663699119282,-0.039903379590706146,-0.04037663699119282,-0.02437712236561616,-0.024603804340653172,-0.026257782875821683,-0.026494411576065025,-0.026257782875821683,-0.026494411576065025,-0.026257782875821683,-0.026494411576065025,-0.026257782875821683,-0.026494411576065025,-0.01864981798466833,-0.01880093930135967,-0.019903591658138677,-0.02006134412496757,-0.019903591658138677,-0.02006134412496757,-0.019903591658138677,-0.02006134412496757,-0.019903591658138677,-0.02006134412496757
2023-04-07,-0.005836370037199342,-0.005836370037199342,-0.007071268754776927,-0.007071268754776927,-0.007071268754776927,-0.007071268754776927,-0.007071268754776927,-0.007071268754776927,-0.007071268754776927,-0.007071268754776927,0.0016571540119956524,0.0013983576961345637,0.0012425075652608816,0.0009837112493997927,0.0012425075652608816,0.0009837112493997927,0.0012425075652608816,0.0009837112493997927,0.0012425075652608816,0.0009837112493997927,0.0006518735170942866,0.00047934263985356066,0.00037544255260443934,0.00020291167536371342,0.00037544255260443934,0.00020291167536371342,0.00037544255260443934,0.00020291167536371342,0.00037544255260443934,0.00020291167536371342
2023-04-08,-0.013027656981206797,-0.013537494087580268,-0.01396082912894993,-0.014470666235323401,-0.01396082912894993,-0.014470666235323401,-0.01396082912894993,-0.014470666235323401,-0.01396082912894993,-0.014470666235323401,-0.014419695233027108,-0.014419695233027108,-0.015036023136460241,-0.015036023136460241,-0.015036023136460241,-0.015036023136460241,-0.015036023136460241,-0.015036023136460241,-0.015036023136460241,-0.015036023136460241,-0.01164097928698444,-0.01181092498910893,-0.012051864555939863,-0.012221810258064352,-0.012051864555939863,-0.012221810258064352,-0.012051864555939863,-0.012221810258064352,-0.012051864555939863,-0.012221810258064352
2023-04-09,0.010819851759114485,0.010320864338171809,0.011971857587344965,0.011454821896399616,0.011971857587344965,0.011454821896399616,0.011971857587344965,0.011454821896399616,0.011971857587344965,0.011454821896399616,0.006319156697320797,0.006319156697320797,0.0068996051604541175,0.0068996051604541175,0.0068996051604541175,0.0068996051604541175,0.0068996051604541175,0.0068996051604541175,0.0068996051604541175,0.0068996051604541175,0.005909276237102203,0.005736931006787087,0.006296241879191084,0.006123896648875968,0.006296241879191084,0.006123896648875968,0.006296241879191084,0.006123896648875968,0.006296241879191084,0.006123896648875968
2023-04-10,0.0202578775258667,0.01974766258235269,0.02116995289886825,0.020641334428135538,0.02116995289886825,0.020641334428135538,0.02116995289886825,0.020641334428135538,0.02116995289886825,0.020641334428135538,0.01860317679288524,0.018341713048048023,0.0195079589379517,0.019243649702585346,0.0195079589379517,0.019243649702585346,0.0195079589379517,0.019243649702585346,0.0195079589379517,0.019243649702585346,0.020873668074930768,0.020697461918019862,0.02150237191155944,0.021326165754648536,0.02150237191155944,0.021326165754648536,0.02150237191155944,0.021326165754648536,0.02150237191155944,0.021326165754648536
2023-04-11,-0.008315192752206824,-0.008795254778434711,-0.008547449968496355,-0.009056618195421378,-0.008547449968496355,-0.009056618195421378,-0.008547449968496355,-0.009056618195421378,-0.008547449968496355,-0.009056618195421378,-0.0060272091661779225,-0.006276859707528504,-0.00622454717030102,-0.006479131283763532,-0.00622454717030102,-0.006479131283763532,-0.00622454717030102,-0.006479131283763532,-0.00622454717030102,-0.006479131283763532,-0.006130021070239696,-0.0062997438125480375,-0.006265609149804886,-0.006435331892113226,-0.006265609149804886,-0.006435331892113226,-0.006265609149804886,-0.006435331892113226,-0.006265609149804886,-0.006435331892113226
2023-04-12,0.008662111719025391,0.008169569992287795,0.008509245836391233,0.007987216040208467,0.008509245836391233,0.007987216040208467,0.008509245836391233,0.007987216040208467,0.008509245836391233,0.007987216040208467,-0.002094744468778331,-0.002355759366869714,-0.002655392796606656,-0.002916407694698039,-0.002655392796606656,-0.002916407694698039,-0.002655392796606656,-0.002916407694698039,-0.002655392796606656,-0.002916407694698039,-0.0008391973467581808,-0.001013207278819103,-0.0012757823031775127,-0.0014497922352384345,-0.0012757823031775127,-0.0014497922352384345,-0.0012757823031775127,-0.0014497922352384345,-0.0012757823031775127,-0.0014497922352384345
2023-04-13,0.042076058159771765,0.041567301237990684,0.0420727457318499,0.0415341769587721,0.0420727457318499,0.0415341769587721,0.0420727457318499,0.0415341769587721,0.0420727457318499,0.0415341769587721,0.0333351817597291,0.03307599669639002,0.034656681181753184,0.034387396795214284,0.034656681181753184,0.034387396795214284,0.034656681181753184,0.034387396795214284,0.034656681181753184,0.034387396795214284,0.03139291942468363,0.03121339650032436,0.03236663335134982,0.03218711042699055,0.03236663335134982,0.03218711042699055,0.03236663335134982,0.03218711042699055,0.03236663335134982,0.03218711042699055
2023-04-14,0.03996319549501824,0.039433725795463746,0.03996319549501824,0.039433725795463746,0.03996319549501824,0.039433725795463746,0.03996319549501824,0.039433725795463746,0.03996319549501824,0.039433725795463746,0.02778173978586545,0.0275170049360882,0.02833344058179729,0.028068705732020045,0.02833344058179729,0.028068705732020045,0.02833344058179729,0.028068705732020045,0.02833344058179729,0.028068705732020045,0.02703588272630266,0.026859392826451164,0.027537090279649488,0.02736060037979799,0.027537090279649488,0.02736060037979799,0.027537090279649488,0.02736060037979799,0.027537090279649488,0.02736060037979799
2023-04-15,0.012065650894266826,0.011533823974666482,0.012065650894266826,0.011533823974666482,0.012065650894266826,0.011533823974666482,0.012065650894266826,0.011533823974666482,0.012065650894266826,0.011533823974666482,0.004919795960668906,0.0046538825008687335,0.004903678509512709,0.004637765049712536,0.004903678509512709,0.004637765049712536,0.004903678509512709,0.004637765049712536,0.004903678509512709,0.004637765049712536,0.0015322028387559018,0.00135492719888912,0.0014789477914549179,0.001301672151588136,0.0014789477914549179,0.001301672151588136,0.0014789477914549179,0.001301672151588136,0.0014789477914549179,0.001301672151588136
2023-04-16,0.0036609115716933482,0.003148356169081458,0.0036609115716933482,0.003148356169081458,0.0036609115716933482,0.003148356169081458,0.0036609115716933482,0.003148356169081458,0.0036609115716933482,0.003148356169081458,0.007624227147065629,0.007376659432431686,0.008019004697520664,0.007762726996214719,0.008019004697520664,0.007762726996214719,0.008019004697520664,0.007762726996214719,0.008019004697520664,0.007762726996214719,0.006553037648336083,0.006382185847465453,0.00683426979163385,0.006663417990763219,0.00683426979163385,0.006663417990763219,0.00683426979163385,0.006663417990763219,0.00683426979163385,0.006663417990763219
2023-04-17,-0.033762822553071996,-0.03425708509111263,-0.033762822553071996,-0.03425708509111263,-0.033762822553071996,-0.03425708509111263,-0.033762822553071996,-0.03425708509111263,-0.033762822553071996,-0.03425708509111263,-0.02148027063713514,-0.021719037529495413,-0.021236682392599984,-0.0214838136616203,-0.021236682392599984,-0.0214838136616203,-0.021236682392599984,-0.0214838136616203,-0.021236682392599984,-0.0214838136616203,-0.022330846802256308,-0.022493879096130532,-0.022399641200708517,-0.022564395380055398,-0.022399641200708517,-0.022564395380055398,-0.022399641200708517,-0.022564395380055398,-0.022399641200708517,-0.022564395380055398
2023-04-18,0.022623746501537534,0.02209157918385927,0.022623746501537534,0.02209157918385927,0.022623746501537534,0.02209157918385927,0.022623746501537534,0.02209157918385927,0.022623746501537534,0.02209157918385927,0.019798871868700267,0.019547018682954005,0.020207837242599336,0.019941753583760206,0.020207837242599336,0.019941753583760206,0.020207837242599336,0.019941753583760206,0.020207837242599336,0.019941753583760206,0.021940067010184677,0.021766161983345758,0.022773100486028118,0.022595711380135365,0.022773100486028118,0.022595711380135365,0.022773100486028118,0.022595711380135365,0.022773100486028118,0.022595711380135365
2023-04-19,-0.07512245210081846,-0.0755826167094217,-0.07512245210081846,-0.0755826167094217,-0.07512245210081846,-0.0755826167094217,-0.07512245210081846,-0.0755826167094217,-0.07512245210081846,-0.0755826167094217,-0.07562177978413602,-0.0758400756526474,-0.07608598348233661,-0.07631606578663822,-0.07608598348233661,-0.07631606578663822,-0.07608598348233661,-0.07631606578663822,-0.07608598348233661,-0.07631606578663822,-0.07326716475088785,-0.07342055295375559,-0.07496134166457284,-0.07511472986744058,-0.07496134166457284,-0.07511472986744058,-0.07496134166457284,-0.07511472986744058,-0.07496134166457284,-0.07511472986744058
2023-04-20,-0.02898075135448933,-0.029501275318405757,-0.02898075135448933,-0.029501275318405757,-0.02898075135448933,-0.029501275318405757,-0.02898075135448933,-0.029501275318405757,-0.02898075135448933,-0.029501275318405757,-0.017251889719444833,-0.017498395391075432,-0.017253418198370136,-0.017513680180328346,-0.017253418198370136,-0.017513680180328346,-0.017253418198370136,-0.017513680180328346,-0.017253418198370136,-0.017513680180328346,-0.022090909873812528,-0.02225773322220457,-0.02301698441356793,-0.023190492401540072,-0.02301698441356793,-0.023190492401540072,-0.02301698441356793,-0.023190492401540072,-0.02301698441356793,-0.023190492401540072
2023-04-21,-0.06798933089050345,-0.06845424879414622,-0.06798933089050345,-0.06845424879414622,-0.06798933089050345,-0.06845424879414622,-0.06798933089050345,-0.06845424879414622,-0.06798933089050345,-0.06845424879414622,-0.057448607650877004,-0.05768106660269839,-0.057448607650877004,-0.05768106660269839,-0.057448607650877004,-0.05768106660269839,-0.057448607650877004,-0.05768106660269839,-0.057448607650877004,-0.05768106660269839,-0.054000696613622876,-0.05415566924817047,-0.05542745804230159,-0.055582430676849176,-0.05542745804230159,-0.055582430676849176,-0.05542745804230159,-0.055582430676849176,-0.05542745804230159,-0.055582430676849176
2023-04-22,0.01294476738442699,0.012442905555625263,0.0129215432956415,0.012409180544349696,0.0129215432956415,0.012409180544349696,0.0129215432956415,0.012409180544349696,0.0129215432956415,0.012409180544349696,0.01760824908579634,0.01735731817139548,0.017596637041403598,0.017340455665757697,0.017596637041403598,0.017340455665757697,0.017596637041403598,0.017340455665757697,0.017596637041403598,0.017340455665757697,0.021267261076320054,0.021099973800052813,0.02205670598826227,0.021885918404498335,0.02205670598826227,0.021885918404498335,0.02205670598826227,0.021885918404498335,0.02205670598826227,0.021885918404498335
2023-04-23,-0.0250344607528189,-0.025546614568157877,-0.0252543661670139,-0.025766519982352878,-0.0252543661670139,-0.025766519982352878,-0.0252543661670139,-0.025766519982352878,-0.0252543661670139,-0.025766519982352878,-0.019066655397044448,-0.019322732304713937,-0.01917660810414195,-0.01943268501181144,-0.01917660810414195,-0.01943268501181144,-0.01917660810414195,-0.01943268501181144,-0.01917660810414195,-0.01943268501181144,-0.016989253735494085,-0.017153626611339012,-0.017444812276884172,-0.017615530215330497,-0.017444812276884172,-0.017615530215330497,-0.017444812276884172,-0.017615530215330497,-0.017444812276884172,-0.017615530215330497
2023-04-24,-0.004691804600186715,-0.005721351411148442,-0.004766199503146432,-0.005795746314108159,-0.004766199503146432,-0.005795746314108159,-0.004766199503146432,-0.005795746314108159,-0.004766199503146432,-0.005795746314108159,-0.008495386657135316,-0.00901016006261618,-0.008532584108615173,-0.009047357514096037,-0.008532584108615173,-0.009047357514096037,-0.008532584108615173,-0.009047357514096037,-0.008532584108615173,-0.009047357514096037,-0.007719184677075479,-0.008282337572949171,-0.007748113226016455,-0.008348438353479891,-0.007748113226016455,-0.008348438353479891,-0.007748113226016455,-0.008348438353479891,-0.007748113226016455,-0.008348438353479891
2023-04-25,0.023313262367295678,0.02305062364053656,0.023521822647077566,0.02325918392031845,0.023521822647077566,0.02325918392031845,0.023521822647077566,0.02325918392031845,0.023521822647077566,0.02325918392031845,0.022808383063550614,0.02254574433679151,0.02291266320344156,0.022650024476682455,0.02291266320344156,0.022650024476682455,0.02291266320344156,0.022650024476682455,0.02291266320344156,0.022650024476682455,0.01842692965446084,0.018339383412207803,0.018496449747721473,0.018408903505468432,0.018496449747721473,0.018408903505468432,0.018496449747721473,0.018408903505468432,0.018496449747721473,0.018408903505468432
2023-04-26,-0.006483650208278013,-0.006735089860237234,-0.006395097629129994,-0.006646537281089215,-0.006395097629129994,-0.006646537281089215,-0.006395097629129994,-0.006646537281089215,-0.006395097629129994,-0.006646537281089215,0.0026940930063496676,0.0024426533543904544,0.0027383692959236767,0.002486929643964464,0.0027383692959236767,0.002486929643964464,0.0027383692959236767,0.002486929643964464,0.0027383692959236767,0.002486929643964464,0.0010997090606216125,0.0010158958433018723,0.0011292265870042856,0.0010454133696845452,0.0011292265870042856,0.0010454133696845452,0.0011292265870042856,0.0010454133696845452,0.0011292265870042856,0.0010454133696845452
2023-04-27,8.610329613607208e-05,-0.0004287627583034232,7.204736991834564e-05,-0.00044281868452114966,7.204736991834564e-05,-0.00044281868452114966,7.204736991834564e-05,-0.00044281868452114966,7.204736991834564e-05,-0.00044281868452114966,0.005812150366233544,0.005554717339013796,0.005805122403124681,0.005547689375904933,0.005805122403124681,0.005547689375904933,0.005805122403124681,0.005547689375904933,0.005805122403124681,0.005547689375904933,0.010670986101874013,0.010585175092800764,0.010666300793134771,0.010580489784061523,0.010666300793134771,0.010580489784061523,0.010666300793134771,0.010580489784061523,0.010666300793134771,0.010580489784061523
2023-04-28,-0.018235932805599573,-0.018739822616784006,-0.018273007216499288,-0.01877689702768372,-0.018273007216499288,-0.01877689702768372,-0.018273007216499288,-0.01877689702768372,-0.018273007216499288,-0.01877689702768372,-0.01257599570412088,-0.012827940609713095,-0.012594532909570735,-0.012846477815162951,-0.012594532909570735,-0.012846477815162951,-0.012594532909570735,-0.012846477815162951,-0.012594532909570735,-0.012846477815162951,-0.011555031253386321,-0.011722994523781132,-0.011567389390352891,-0.011735352660747702,-0.011567389390352891,-0.011735352660747702,-0.011567389390352891,-0.011735352660747702,-0.011567389390352891,-0.011735352660747702
2023-04-29,-0.007345245262342814,-0.007845090632077547,-0.007346433190391395,-0.007856969912563318,-0.007346433190391395,-0.007856969912563318,-0.007346433190391395,-0.007856969912563318,-0.007346433190391395,-0.007856969912563318,-0.0038005458588253327,-0.0040558142199112945,-0.0037916151213821447,-0.0040468834824681065,-0.0037916151213821447,-0.0040468834824681065,-0.0037916151213821447,-0.0040468834824681065,-0.0037916151213821447,-0.0040468834824681065,-0.0016407508072445625,-0.0018109297146352036,-0.0016347969822824372,-0.0018049758896730782,-0.0016347969822824372,-0.0018049758896730782,-0.0016347969822824372,-0.0018049758896730782,-0.0016347969822824372,-0.0018049758896730782
2023-04-30,0.039760480898642085,0.03926871665275988,0.03965253431536015,0.039143873446919754,0.03965253431536015,0.039143873446919754,0.03965253431536015,0.039143873446919754,0.03965253431536015,0.039143873446919754,0.01968122578385537,0.01943534366091427,0.019589482517199892,0.019335152082979694,0.019589482517199892,0.019335152082979694,0.019589482517199892,0.019335152082979694,0.019589482517199892,0.019335152082979694,0.008158766590126751,0.007994845174832685,0.008097604412356433,0.007928050789542966,0.008097604412356433,0.007928050789542966,0.008097604412356433,0.007928050789542966,0.008097604412356433,0.007928050789542966
2023-05-01,-0.036421751572767724,-0.036421751572767724,-0.03743602524998023,-0.03743602524998023,-0.03743602524998023,-0.03743602524998023,-0.03743602524998023,-0.03743602524998023,-0.03743602524998023,-0.03743602524998023,-0.025784004799618208,-0.026034353396185064,-0.02634503851976977,-0.026595387116336626,-0.02634503851976977,-0.026595387116336626,-0.02634503851976977,-0.026595387116336626,-0.02634503851976977,-0.026595387116336626,-0.025760924894964145,-0.02592782395934205,-0.026134947375065186,-0.02630184643944309,-0.026134947375065186,-0.02630184643944309,-0.026134947375065186,-0.02630184643944309,-0.026134947375065186,-0.02630184643944309
