,TOP20_MOM_top8_biweekly__bull_only__NO_STOP,TOP20_MOM_top8_biweekly__bull_only__BTC_LT_14D,TOP20_MOM_top8_biweekly__bull_only__BTC_LT_14D_CONFIRM2,TOP20_MOM_top8_biweekly__bull_only__BTC_LT_20DMA
2023-05-08,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-09,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-10,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-11,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-12,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-13,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-14,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-15,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-16,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-17,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-18,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-19,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-20,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-21,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-22,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-23,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-24,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-25,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-26,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-27,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-28,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-29,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-30,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-31,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-01,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-02,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-03,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-04,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-05,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-06,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-07,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-08,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-09,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-10,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-11,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-12,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-13,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-14,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-15,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-16,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-17,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-18,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-19,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-20,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-21,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-22,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-23,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-24,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-25,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-26,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-27,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-28,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-29,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-06-30,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-01,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-02,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-03,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-04,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-05,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-06,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-07,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-08,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-09,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-10,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-11,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-12,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-13,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-14,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-15,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-16,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-17,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-18,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-19,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-20,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-21,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-22,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-23,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-24,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-25,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-26,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-27,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-28,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-29,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-30,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-07-31,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-01,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-02,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-03,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-04,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-05,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-06,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-07,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-08,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-09,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-10,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-11,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-12,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-13,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-14,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-15,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-16,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-17,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-18,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-19,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-20,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-21,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-22,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-23,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-24,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-25,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-26,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-27,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-28,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-29,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-30,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-08-31,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-01,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-02,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-03,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-04,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-05,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-06,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-07,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-08,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-09,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-10,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-11,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-12,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-13,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-14,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-15,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-16,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-17,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-18,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-19,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-20,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-21,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-22,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-23,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-24,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-25,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-26,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-27,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-28,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-29,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-09-30,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-01,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-02,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-03,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-04,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-05,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-06,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-07,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-08,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-09,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-10,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-11,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-12,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-13,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-14,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-15,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-16,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-17,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-18,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-19,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-20,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-21,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-22,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-23,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-24,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-25,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-26,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-27,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-28,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-29,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-30,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-10-31,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-11-01,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-11-02,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-11-03,-0.011017663427819624,-0.0574957825551452,-0.1328674284399074,-0.06280967848580143
2023-11-04,0.0,-0.039815218127637775,-0.11660077093865806,-0.04522879815267156
2023-11-05,0.0,-0.01694965777707258,-0.09556375934766426,-0.022492155217912146
2023-11-06,0.0,0.0,-0.05701413635672947,0.0
2023-11-07,-0.016238723464245264,-0.016238723464245264,-0.07232702302712513,-0.016238723464245264
2023-11-08,0.0,0.0,-0.046049495704500676,0.0
2023-11-09,0.0,0.0,-0.016980965507838675,0.0
2023-11-10,0.0,0.0,0.0,0.0
2023-11-11,0.0,0.0,0.0,0.0
2023-11-12,-0.00411466533946081,-0.004114665339460921,-0.00411466533946081,-0.00411466533946081
2023-11-13,-0.049617243183782134,-0.049617243183782245,-0.049617243183782245,-0.049617243183782245
2023-11-14,-0.060958720718269355,-0.060958720718269466,-0.060958720718269355,-0.060958720718269466
2023-11-15,0.0,0.0,0.0,0.0
2023-11-16,-0.051868214193239615,-0.051868214193239726,-0.051868214193239726,-0.051868214193239726
2023-11-17,-0.05391640988605784,-0.05391640988605806,-0.05391640988605795,-0.05391640988605806
2023-11-18,-0.05331548888671045,-0.05331548888671067,-0.05331548888671067,-0.05331548888671067
2023-11-19,-0.00043004330664153656,-0.0004300433066417586,-0.0004300433066416476,-0.00043004330664153656
2023-11-20,-0.03089626670741985,-0.030896266707420073,-0.03089626670741996,-0.03089626670741974
2023-11-21,-0.10318545792481737,-0.10318545792481759,-0.10318545792481737,-0.10318545792481726
2023-11-22,-0.027074345436554847,-0.02707434543655496,-0.027074345436554736,-0.10497908700896752
2023-11-23,-0.010993730734093266,-0.010993730734093377,-0.010993730734093154,-0.10497908700896752
2023-11-24,0.0,0.0,0.0,-0.10497908700896752
2023-11-25,0.0,0.0,0.0,-0.10497908700896752
2023-11-26,-0.016037420481736064,-0.016037420481735953,-0.016037420481735953,-0.10497908700896752
2023-11-27,-0.04973465002105493,-0.049734650021054816,-0.049734650021054705,-0.10497908700896752
2023-11-28,-0.02978831540486382,-0.029788315404863597,-0.029788315404863597,-0.10497908700896752
2023-11-29,-0.038502506537865466,-0.038502506537865244,-0.03850250653786513,-0.10497908700896752
2023-11-30,-0.0418155305764647,-0.04042550152478952,-0.04181553057646448,-0.10497908700896752
2023-12-01,-0.02639711906722242,-0.025888395507796536,-0.026397119067222197,-0.09141993769825607
2023-12-02,0.0,0.0,0.0,-0.05565778614961736
2023-12-03,-0.007615074036009584,-0.007615074036009473,-0.007615074036009473,-0.06284902202341724
2023-12-04,0.0,0.0,0.0,-0.03634976326498285
2023-12-05,0.0,0.0,0.0,-0.012675248984468701
2023-12-06,-0.007488466207359656,-0.0074884662073598784,-0.007488466207359767,-0.02006879701813835
2023-12-07,0.0,0.0,0.0,0.0
2023-12-08,0.0,0.0,0.0,0.0
2023-12-09,-0.016900507810308718,-0.016900507810308718,-0.016900507810308607,-0.016900507810308718
2023-12-10,0.0,0.0,0.0,0.0
2023-12-11,-0.039886444394917286,-0.039886444394917175,-0.039886444394917175,-0.039886444394917286
2023-12-12,-0.039678755145001965,-0.039678755145001854,-0.03967875514500174,-0.039678755145001854
2023-12-13,-0.024705538964303497,-0.024705538964303386,-0.024705538964303275,-0.024705538964303497
2023-12-14,-0.004150309814715092,-0.004150309814714981,-0.00415030981471487,-0.004150309814715092
2023-12-15,-0.04812537644292003,-0.04812537644292003,-0.04812537644291992,-0.04812537644292014
2023-12-16,-0.031012353894860234,-0.031012353894860234,-0.031012353894860123,-0.031012353894860345
2023-12-17,-0.0613642576645439,-0.06136425766454401,-0.061364257664543786,-0.06136425766454401
2023-12-18,-0.0012349235035739037,-0.0012349235035741257,-0.0012349235035737927,-0.06324152914921499
2023-12-19,-0.034245295665400355,-0.034245295665400466,-0.03424529566540013,-0.06324152914921499
2023-12-20,0.0,-0.03617680507406973,0.0,-0.06324152914921499
2023-12-21,0.0,-0.03617680507406973,-0.0020000000000000018,-0.06324152914921499
2023-12-22,0.0,-0.03617680507406973,-0.0020000000000000018,-0.06324152914921499
2023-12-23,0.0,-0.03617680507406973,-0.0020000000000000018,-0.06324152914921499
2023-12-24,-0.005770786111643722,-0.03617680507406973,-0.0020000000000000018,-0.06324152914921499
2023-12-25,0.0,-0.03617680507406973,-0.0020000000000000018,-0.06324152914921499
2023-12-26,-0.04328721100410071,-0.03617680507406973,-0.0020000000000000018,-0.06324152914921499
2023-12-27,-0.008774136759543305,-0.03617680507406973,-0.0020000000000000018,-0.06324152914921499
2023-12-28,-0.06950163217866712,-0.03617680507406973,-0.0020000000000000018,-0.06324152914921499
2023-12-29,-0.0618845754070273,-0.03617680507406973,0.0,-0.06324152914921499
2023-12-30,-0.044325956690072665,-0.03617680507406973,0.0,-0.06324152914921499
2023-12-31,-0.04477898222638521,-0.03617680507406973,-0.00047403771137644046,-0.06324152914921499
2024-01-01,0.0,-0.03617680507406973,0.0,-0.06324152914921499
2024-01-02,-0.01865755765092314,-0.03617680507406973,-0.01865755765092325,-0.06324152914921499
2024-01-03,-0.07940843507871609,-0.03617680507406973,-0.0794084350787162,-0.06324152914921499
2024-01-04,-0.03990104945906303,-0.03617680507406973,-0.03990104945906314,-0.06324152914921499
2024-01-05,-0.08565371758105689,-0.03617680507406973,-0.085653717581057,-0.06324152914921499
2024-01-06,-0.12598479954673825,-0.03617680507406973,-0.12598479954673847,-0.06324152914921499
2024-01-07,-0.16891622089481928,-0.03617680507406973,-0.1689162208948194,-0.06324152914921499
2024-01-08,-0.07443359611829037,-0.03617680507406973,-0.07443359611829048,-0.06324152914921499
2024-01-09,-0.10515871539398347,-0.03617680507406973,-0.10515871539398369,-0.06324152914921499
2024-01-10,-0.03125962988672515,-0.03617680507406973,-0.03125962988672526,-0.06324152914921499
2024-01-11,-0.03917670726425304,-0.03617680507406973,-0.03917670726425315,-0.06324152914921499
2024-01-12,-0.07177497346128525,-0.06971105351422169,-0.07177497346128547,-0.09583411610427495
2024-01-13,-0.04595336411081408,-0.04383202949265241,-0.0459533641108143,-0.09764244787206633
2024-01-14,-0.09183965311872055,-0.08982034723763499,-0.09183965311872078,-0.09764244787206633
2024-01-15,-0.055796180388419714,-0.0916407065431597,-0.055796180388419825,-0.09764244787206633
2024-01-16,-0.05522989005071377,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-01-17,-0.0686129984537015,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-01-18,-0.13763892206302375,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-01-19,-0.1443960222042613,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-01-20,-0.15501491497471065,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-01-21,-0.16662381532988335,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-01-22,-0.21417559394697105,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-01-23,-0.2002949422351047,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-01-24,-0.16810580188652058,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-01-25,-0.19242032506360962,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-01-26,-0.13651205845720293,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-01-27,-0.14099995877566118,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-01-28,-0.1483804942686512,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-01-29,-0.09994741523250772,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-01-30,-0.10553261239390777,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-01-31,-0.138477851116251,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-02-01,-0.12880951019790465,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-02-02,-0.12802669914685427,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-02-03,-0.13690161441014914,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-02-04,-0.14388136008340768,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-02-05,-0.1272143734059984,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-02-06,-0.1106290297723721,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-02-07,-0.08846956326109734,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-02-08,-0.08972229205427085,-0.0916407065431597,-0.05768458802764298,-0.09764244787206633
2024-02-09,-0.04271787083772394,-0.0447353473622053,-0.009025821415472701,-0.05104700331935608
2024-02-10,-0.03432774003111483,-0.03636289879516175,-0.00034039553003173406,-0.04272987346920232
2024-02-11,-0.03202043709578217,-0.034060458511460334,0.0,-0.04044264594449121
2024-02-12,0.0,0.0,0.0,-0.0007917035989729593
2024-02-13,-0.008251703847897418,-0.008251703847897418,-0.008251703847897529,-0.009036874543236428
2024-02-14,0.0,0.0,0.0,0.0
2024-02-15,0.0,0.0,0.0,0.0
2024-02-16,-0.02461985560483748,-0.02461985560483737,-0.02461985560483748,-0.02461985560483748
2024-02-17,-0.033039410361856536,-0.033039410361856536,-0.033039410361856536,-0.03303941036185665
2024-02-18,-0.01312673176461554,-0.01312673176461554,-0.013126731764615651,-0.013126731764615762
2024-02-19,-0.010409994520404808,-0.010409994520404808,-0.010409994520404697,-0.01040999452040492
2024-02-20,-0.02399749689284192,-0.02399749689284192,-0.023997496892841808,-0.02399749689284192
2024-02-21,-0.05047761405431073,-0.05047761405431073,-0.050477614054310616,-0.050477614054310616
2024-02-22,-0.06771687542008997,-0.06771687542008997,-0.06771687542008997,-0.06771687542008986
2024-02-23,-0.10225093573418875,-0.10225093573418875,-0.10225093573418875,-0.10225093573418864
2024-02-24,-0.08474032226624995,-0.08474032226624983,-0.08474032226624972,-0.08474032226624983
2024-02-25,-0.05866486263603854,-0.05866486263603843,-0.05866486263603843,-0.05866486263603832
2024-02-26,-0.04283095894732858,-0.04283095894732858,-0.04283095894732858,-0.04283095894732847
2024-02-27,-0.06579636544560608,-0.06579636544560596,-0.06579636544560596,-0.06579636544560585
2024-02-28,-0.044940075019888615,-0.044940075019888615,-0.044940075019888504,-0.04494007501988839
2024-02-29,-0.0475363889584538,-0.04753638895845369,-0.04753638895845358,-0.04753638895845358
2024-03-01,-0.01763612363131195,-0.01763612363131184,-0.01763612363131173,-0.01763612363131184
2024-03-02,-0.00039571635231427926,-0.00039571635231416824,-0.0003957163523140572,-0.0003957163523140572
2024-03-03,0.0,0.0,0.0,0.0
2024-03-04,-0.013861929185227884,-0.013861929185227995,-0.013861929185227884,-0.013861929185227884
2024-03-05,-0.05335141712919389,-0.053351417129194,-0.053351417129194,-0.05335141712919389
2024-03-06,0.0,0.0,0.0,0.0
2024-03-07,0.0,0.0,0.0,0.0
